#"BArt";"dGz100";"Alter";"N";"Hm";"Ho";"G";"Dg";"Form";"VDerb";"VDerbAus";"lGzDerb";"VVorNutz";"GWLDerb";"dGzDerb";"Bemerkungen"
16;11.00;35.00;5937.00;9.30;-1.00;29.10;7.90;36.00;99.00;6.00;10.40;8.00;107.00;3.10;
16;11.00;40.00;4446.00;11.20;-1.00;32.00;9.60;44.00;157.00;9.00;13.40;17.00;174.00;4.30;
16;11.00;45.00;3423.00;13.00;-1.00;34.60;11.40;48.00;216.00;15.00;14.80;32.00;248.00;5.50;
16;11.00;50.00;2713.00;14.90;-1.00;36.80;13.10;50.00;274.00;22.00;16.00;54.00;328.00;6.60;
16;11.00;55.00;2201.00;16.70;-1.00;38.70;15.00;51.00;330.00;25.00;16.20;79.00;409.00;7.40;
16;11.00;60.00;1815.00;18.40;-1.00;40.40;16.80;51.00;383.00;31.00;16.80;110.00;493.00;8.20;
16;11.00;65.00;1527.00;20.10;-1.00;42.00;18.70;51.00;434.00;32.00;16.60;142.00;576.00;8.90;
16;11.00;70.00;1296.00;21.70;-1.00;43.50;20.70;51.00;481.00;35.00;16.40;177.00;658.00;9.40;
16;11.00;75.00;1116.00;23.20;-1.00;44.80;22.60;51.00;525.00;37.00;16.20;214.00;739.00;9.90;
16;11.00;80.00;967.00;24.60;-1.00;46.10;24.60;50.00;565.00;38.00;15.60;252.00;817.00;10.20;
16;11.00;85.00;847.00;25.90;-1.00;47.30;26.70;49.00;601.00;40.00;15.20;292.00;893.00;10.50;
16;11.00;90.00;748.00;27.10;-1.00;48.20;28.70;49.00;635.00;38.00;14.40;330.00;965.00;10.70;
16;11.00;95.00;665.00;28.30;-1.00;49.10;30.70;48.00;665.00;39.00;13.80;369.00;1034.00;10.90;
16;11.00;100.00;598.00;29.30;-1.00;49.90;32.60;47.00;692.00;39.00;13.20;408.00;1100.00;11.00;
16;11.00;105.00;541.00;30.30;-1.00;50.60;34.50;47.00;716.00;37.00;12.20;445.00;1161.00;11.10;
16;11.00;110.00;491.00;31.20;-1.00;51.10;36.40;46.00;736.00;37.00;11.40;482.00;1218.00;11.10;
16;11.00;115.00;449.00;32.00;-1.00;51.50;38.20;46.00;752.00;35.00;10.20;517.00;1269.00;11.00;
16;11.00;120.00;413.00;32.80;-1.00;51.80;40.00;45.00;766.00;32.00;9.20;549.00;1315.00;11.00;
16;11.00;125.00;382.00;33.40;-1.00;52.00;41.60;45.00;777.00;29.00;8.00;578.00;1355.00;10.80;
16;11.00;130.00;355.00;34.00;-1.00;52.10;43.20;44.00;786.00;25.00;6.80;603.00;1389.00;10.70;
16;12.00;20.00;13852.00;4.80;-1.00;20.20;4.30;8.00;8.00;0.00;0.00;0.00;8.00;0.40;
16;12.00;25.00;9744.00;6.50;-1.00;24.20;5.60;18.00;28.00;2.00;4.40;2.00;30.00;1.20;
16;12.00;30.00;6920.00;8.40;-1.00;27.80;7.20;33.00;76.00;3.00;10.20;5.00;81.00;2.70;
16;12.00;35.00;5075.00;10.30;-1.00;31.00;8.80;41.00;131.00;8.00;12.60;13.00;144.00;4.10;
16;12.00;40.00;3851.00;12.30;-1.00;33.90;10.60;47.00;194.00;13.00;15.20;26.00;220.00;5.50;
16;12.00;45.00;2996.00;14.30;-1.00;36.50;12.50;50.00;258.00;19.00;16.60;45.00;303.00;6.70;
16;12.00;50.00;2384.00;16.20;-1.00;38.70;14.40;51.00;319.00;25.00;17.20;70.00;389.00;7.80;
16;12.00;55.00;1932.00;18.10;-1.00;40.60;16.40;51.00;377.00;31.00;17.80;101.00;478.00;8.70;
16;12.00;60.00;1604.00;19.80;-1.00;42.30;18.30;51.00;431.00;34.00;17.60;135.00;566.00;9.40;
16;12.00;65.00;1356.00;21.50;-1.00;43.80;20.30;51.00;482.00;37.00;17.60;172.00;654.00;10.10;
16;12.00;70.00;1158.00;23.10;-1.00;45.20;22.30;51.00;529.00;39.00;17.20;211.00;740.00;10.60;
16;12.00;75.00;1002.00;24.60;-1.00;46.50;24.30;50.00;573.00;40.00;16.80;251.00;824.00;11.00;
16;12.00;80.00;875.00;26.00;-1.00;47.80;26.40;49.00;614.00;41.00;16.40;292.00;906.00;11.30;
16;12.00;85.00;771.00;27.30;-1.00;48.90;28.40;49.00;651.00;42.00;15.80;334.00;985.00;11.60;
16;12.00;90.00;686.00;28.50;-1.00;49.80;30.40;48.00;685.00;42.00;15.20;376.00;1061.00;11.80;
16;12.00;95.00;614.00;29.70;-1.00;50.70;32.40;48.00;715.00;41.00;14.20;417.00;1132.00;11.90;
16;12.00;100.00;554.00;30.70;-1.00;51.40;34.40;47.00;742.00;41.00;13.60;458.00;1200.00;12.00;
16;12.00;105.00;504.00;31.60;-1.00;52.10;36.30;46.00;764.00;41.00;12.60;499.00;1263.00;12.00;
16;12.00;110.00;459.00;32.50;-1.00;52.60;38.20;46.00;784.00;37.00;11.40;536.00;1320.00;12.00;
16;12.00;115.00;422.00;33.30;-1.00;53.00;40.00;45.00;800.00;36.00;10.40;572.00;1372.00;11.90;
16;12.00;120.00;390.00;34.00;-1.00;53.30;41.70;45.00;813.00;32.00;9.00;604.00;1417.00;11.80;
16;12.00;125.00;362.00;34.70;-1.00;53.50;43.40;44.00;823.00;30.00;8.00;634.00;1457.00;11.70;
16;12.00;130.00;338.00;35.30;-1.00;53.60;45.00;44.00;831.00;24.00;6.40;658.00;1489.00;11.50;
16;13.00;20.00;11705.00;5.40;-1.00;21.80;4.90;10.00;12.00;0.00;0.00;0.00;12.00;0.60;
16;13.00;25.00;8303.00;7.20;-1.00;26.10;6.30;24.00;45.00;1.00;6.80;1.00;46.00;1.80;
16;13.00;30.00;5941.00;9.20;-1.00;29.70;8.00;36.00;99.00;6.00;12.00;7.00;106.00;3.50;
16;13.00;35.00;4415.00;11.20;-1.00;32.90;9.70;44.00;162.00;11.00;14.80;18.00;180.00;5.10;
16;13.00;40.00;3385.00;13.40;-1.00;35.80;11.60;48.00;231.00;17.00;17.20;35.00;266.00;6.70;
16;13.00;45.00;2656.00;15.50;-1.00;38.40;13.60;50.00;299.00;24.00;18.40;59.00;358.00;8.00;
16;13.00;50.00;2120.00;17.60;-1.00;40.60;15.60;51.00;363.00;29.00;18.60;88.00;451.00;9.00;
16;13.00;55.00;1717.00;19.40;-1.00;42.50;17.70;51.00;423.00;35.00;19.00;123.00;546.00;9.90;
16;13.00;60.00;1433.00;21.20;-1.00;44.20;19.80;51.00;480.00;37.00;18.80;160.00;640.00;10.70;
16;13.00;65.00;1216.00;22.90;-1.00;45.70;21.90;51.00;531.00;41.00;18.40;201.00;732.00;11.30;
16;13.00;70.00;1044.00;24.50;-1.00;47.00;23.90;50.00;578.00;42.00;17.80;243.00;821.00;11.70;
16;13.00;75.00;907.00;26.00;-1.00;48.20;26.00;50.00;622.00;44.00;17.60;287.00;909.00;12.10;
16;13.00;80.00;797.00;27.40;-1.00;49.40;28.10;49.00;663.00;45.00;17.20;332.00;995.00;12.40;
16;13.00;85.00;706.00;28.70;-1.00;50.50;30.20;48.00;701.00;44.00;16.40;376.00;1077.00;12.70;
16;13.00;90.00;632.00;29.90;-1.00;51.50;32.20;48.00;735.00;45.00;15.80;421.00;1156.00;12.80;
16;13.00;95.00;569.00;31.00;-1.00;52.30;34.20;47.00;765.00;44.00;14.80;465.00;1230.00;12.90;
16;13.00;100.00;515.00;32.10;-1.00;53.00;36.20;47.00;791.00;44.00;14.00;509.00;1300.00;13.00;
16;13.00;105.00;471.00;33.00;-1.00;53.60;38.10;46.00;813.00;42.00;12.80;551.00;1364.00;13.00;
16;13.00;110.00;431.00;33.80;-1.00;54.10;40.00;46.00;832.00;40.00;11.80;591.00;1423.00;12.90;
16;13.00;115.00;397.00;34.60;-1.00;54.50;41.80;45.00;847.00;37.00;10.40;628.00;1475.00;12.80;
16;13.00;120.00;369.00;35.30;-1.00;54.80;43.50;44.00;859.00;33.00;9.00;661.00;1520.00;12.70;
16;13.00;125.00;344.00;35.90;-1.00;55.00;45.10;44.00;869.00;28.00;7.60;689.00;1558.00;12.50;
16;13.00;130.00;322.00;36.50;-1.00;55.10;46.70;43.00;875.00;25.00;6.20;714.00;1589.00;12.20;
16;14.00;20.00;10085.00;5.90;-1.00;23.70;5.50;15.00;21.00;0.00;0.00;0.00;21.00;1.00;
16;14.00;25.00;7228.00;7.90;-1.00;28.00;7.00;29.00;65.00;3.00;9.40;3.00;68.00;2.70;
16;14.00;30.00;5233.00;10.00;-1.00;31.60;8.80;40.00;127.00;7.00;13.80;10.00;137.00;4.60;
16;14.00;35.00;3919.00;12.30;-1.00;34.90;10.60;46.00;198.00;14.00;17.00;24.00;222.00;6.30;
16;14.00;40.00;3023.00;14.50;-1.00;37.80;12.60;50.00;272.00;21.00;19.00;45.00;317.00;7.90;
16;14.00;45.00;2383.00;16.80;-1.00;40.40;14.70;51.00;343.00;28.00;19.80;73.00;416.00;9.20;
16;14.00;50.00;1911.00;18.90;-1.00;42.50;16.80;51.00;409.00;34.00;20.00;107.00;516.00;10.30;
16;14.00;55.00;1552.00;20.80;-1.00;44.40;19.10;51.00;471.00;38.00;20.00;145.00;616.00;11.20;
16;14.00;60.00;1301.00;22.60;-1.00;46.10;21.20;51.00;528.00;42.00;19.80;187.00;715.00;11.90;
16;14.00;65.00;1107.00;24.30;-1.00;47.60;23.40;50.00;581.00;44.00;19.40;231.00;812.00;12.50;
16;14.00;70.00;955.00;25.90;-1.00;48.90;25.50;50.00;628.00;47.00;18.80;278.00;906.00;12.90;
16;14.00;75.00;833.00;27.40;-1.00;50.10;27.70;49.00;672.00;47.00;18.20;325.00;997.00;13.30;
16;14.00;80.00;735.00;28.80;-1.00;51.20;29.80;48.00;713.00;48.00;17.80;373.00;1086.00;13.60;
16;14.00;85.00;654.00;30.10;-1.00;52.30;31.90;48.00;751.00;48.00;17.20;421.00;1172.00;13.80;
16;14.00;90.00;588.00;31.30;-1.00;53.10;33.90;47.00;785.00;47.00;16.20;468.00;1253.00;13.90;
16;14.00;95.00;531.00;32.30;-1.00;53.90;35.90;47.00;814.00;47.00;15.20;515.00;1329.00;14.00;
16;14.00;100.00;482.00;33.30;-1.00;54.50;37.90;46.00;840.00;45.00;14.20;560.00;1400.00;14.00;
16;14.00;105.00;442.00;34.20;-1.00;55.10;39.80;46.00;861.00;44.00;13.00;604.00;1465.00;14.00;
16;14.00;110.00;406.00;35.00;-1.00;55.50;41.70;45.00;878.00;42.00;11.80;646.00;1524.00;13.90;
16;14.00;115.00;376.00;35.80;-1.00;55.90;43.50;45.00;893.00;36.00;10.20;682.00;1575.00;13.70;
16;14.00;120.00;350.00;36.50;-1.00;56.10;45.20;44.00;904.00;33.00;8.80;715.00;1619.00;13.50;
16;14.00;125.00;328.00;37.00;-1.00;56.30;46.80;44.00;912.00;28.00;7.20;743.00;1655.00;13.20;
16;14.00;130.00;308.00;37.60;-1.00;56.40;48.30;43.00;916.00;24.00;5.60;767.00;1683.00;12.90;
16;15.00;20.00;8834.00;6.50;-1.00;25.70;6.10;19.00;32.00;1.00;0.00;1.00;33.00;1.60;
16;15.00;25.00;6398.00;8.60;-1.00;30.00;7.70;34.00;88.00;3.00;11.80;4.00;92.00;3.70;
16;15.00;30.00;4693.00;10.90;-1.00;33.70;9.60;43.00;158.00;11.00;16.20;15.00;173.00;5.80;
16;15.00;35.00;3531.00;13.30;-1.00;37.00;11.60;48.00;236.00;17.00;19.00;32.00;268.00;7.70;
16;15.00;40.00;2732.00;15.70;-1.00;39.90;13.60;50.00;314.00;25.00;20.60;57.00;371.00;9.30;
16;15.00;45.00;2158.00;18.00;-1.00;42.50;15.80;51.00;388.00;31.00;21.00;88.00;476.00;10.60;
16;15.00;50.00;1740.00;20.20;-1.00;44.60;18.10;51.00;456.00;38.00;21.20;126.00;582.00;11.60;
16;15.00;55.00;1421.00;22.10;-1.00;46.50;20.40;50.00;518.00;42.00;20.80;168.00;686.00;12.50;
16;15.00;60.00;1195.00;23.90;-1.00;48.10;22.70;50.00;576.00;46.00;20.80;214.00;790.00;13.20;
16;15.00;65.00;1019.00;25.60;-1.00;49.60;24.90;50.00;630.00;48.00;20.40;262.00;892.00;13.70;
16;15.00;70.00;883.00;27.20;-1.00;50.90;27.10;49.00;679.00;50.00;19.80;312.00;991.00;14.20;
16;15.00;75.00;773.00;28.70;-1.00;52.00;29.30;48.00;723.00;52.00;19.20;364.00;1087.00;14.50;
16;15.00;80.00;685.00;30.10;-1.00;53.10;31.40;48.00;764.00;52.00;18.60;416.00;1180.00;14.80;
16;15.00;85.00;611.00;31.40;-1.00;54.10;33.60;47.00;801.00;51.00;17.60;467.00;1268.00;14.90;
16;15.00;90.00;551.00;32.50;-1.00;54.90;35.60;47.00;834.00;50.00;16.60;517.00;1351.00;15.00;
16;15.00;95.00;498.00;33.60;-1.00;55.50;37.70;46.00;862.00;49.00;15.40;566.00;1428.00;15.00;
16;15.00;100.00;454.00;34.50;-1.00;56.10;39.70;46.00;887.00;47.00;14.40;613.00;1500.00;15.00;
16;15.00;105.00;417.00;35.40;-1.00;56.50;41.60;45.00;908.00;44.00;13.00;657.00;1565.00;14.90;
16;15.00;110.00;384.00;36.10;-1.00;56.90;43.40;45.00;924.00;42.00;11.60;699.00;1623.00;14.80;
16;15.00;115.00;357.00;36.90;-1.00;57.20;45.20;44.00;937.00;37.00;10.00;736.00;1673.00;14.50;
16;15.00;120.00;333.00;37.50;-1.00;57.40;46.80;44.00;947.00;32.00;8.40;768.00;1715.00;14.30;
16;15.00;125.00;313.00;38.10;-1.00;57.50;48.40;43.00;953.00;28.00;6.80;796.00;1749.00;14.00;
16;15.00;130.00;295.00;38.60;-1.00;57.60;49.80;43.00;955.00;23.00;5.00;819.00;1774.00;13.60;
16;16.00;20.00;7851.00;7.00;-1.00;27.70;6.70;23.00;44.00;0.00;0.00;0.00;44.00;2.20;
16;16.00;25.00;5732.00;9.30;-1.00;32.00;8.40;37.00;110.00;7.00;14.60;7.00;117.00;4.70;
16;16.00;30.00;4250.00;11.80;-1.00;35.80;10.40;45.00;190.00;12.00;18.40;19.00;209.00;7.00;
16;16.00;35.00;3211.00;14.40;-1.00;39.20;12.50;49.00;274.00;21.00;21.00;40.00;314.00;9.00;
16;16.00;40.00;2490.00;16.90;-1.00;42.10;14.70;50.00;356.00;28.00;22.00;68.00;424.00;10.60;
16;16.00;45.00;1971.00;19.30;-1.00;44.60;17.00;50.00;433.00;35.00;22.40;103.00;536.00;11.90;
16;16.00;50.00;1597.00;21.50;-1.00;46.70;19.30;50.00;503.00;41.00;22.20;144.00;647.00;12.90;
16;16.00;55.00;1309.00;23.40;-1.00;48.50;21.70;50.00;566.00;47.00;22.00;191.00;757.00;13.80;
16;16.00;60.00;1103.00;25.20;-1.00;50.20;24.10;49.00;625.00;50.00;21.80;241.00;866.00;14.40;
16;16.00;65.00;943.00;26.90;-1.00;51.60;26.40;49.00;679.00;53.00;21.40;294.00;973.00;15.00;
16;16.00;70.00;821.00;28.50;-1.00;52.90;28.60;48.00;729.00;54.00;20.80;348.00;1077.00;15.40;
16;16.00;75.00;721.00;30.00;-1.00;54.00;30.90;48.00;774.00;55.00;20.00;403.00;1177.00;15.70;
16;16.00;80.00;640.00;31.40;-1.00;55.00;33.10;47.00;815.00;55.00;19.20;458.00;1273.00;15.90;
16;16.00;85.00;572.00;32.70;-1.00;55.80;35.20;47.00;851.00;55.00;18.20;513.00;1364.00;16.00;
16;16.00;90.00;517.00;33.80;-1.00;56.60;37.30;46.00;883.00;53.00;17.00;566.00;1449.00;16.10;
16;16.00;95.00;469.00;34.80;-1.00;57.20;39.40;46.00;911.00;50.00;15.60;616.00;1527.00;16.10;
16;16.00;100.00;428.00;35.70;-1.00;57.60;41.40;45.00;934.00;50.00;14.60;666.00;1600.00;16.00;
16;16.00;105.00;394.00;36.50;-1.00;58.00;43.30;45.00;954.00;45.00;13.00;711.00;1665.00;15.90;
16;16.00;110.00;365.00;37.30;-1.00;58.30;45.10;45.00;970.00;41.00;11.40;752.00;1722.00;15.70;
16;16.00;115.00;339.00;38.00;-1.00;58.50;46.80;44.00;982.00;37.00;9.80;789.00;1771.00;15.40;
16;16.00;120.00;318.00;38.60;-1.00;58.60;48.50;44.00;990.00;33.00;8.20;822.00;1812.00;15.10;
16;16.00;125.00;299.00;39.10;-1.00;58.70;50.00;43.00;994.00;27.00;6.20;849.00;1843.00;14.70;
16;16.00;130.00;284.00;39.70;-1.00;58.80;51.40;43.00;994.00;21.00;4.20;870.00;1864.00;14.30;
16;17.00;20.00;7057.00;7.60;-1.00;29.70;7.30;24.00;55.00;1.00;0.00;1.00;56.00;2.80;
16;17.00;25.00;5185.00;10.00;-1.00;34.00;9.10;39.00;133.00;8.00;17.20;9.00;142.00;5.70;
16;17.00;30.00;3880.00;12.70;-1.00;37.90;11.20;46.00;221.00;15.00;20.60;24.00;245.00;8.20;
16;17.00;35.00;2941.00;15.50;-1.00;41.30;13.40;49.00;312.00;24.00;23.00;48.00;360.00;10.30;
16;17.00;40.00;2285.00;18.10;-1.00;44.20;15.70;50.00;399.00;31.00;23.60;79.00;478.00;11.90;
16;17.00;45.00;1811.00;20.50;-1.00;46.70;18.10;50.00;479.00;38.00;23.60;117.00;596.00;13.20;
16;17.00;50.00;1473.00;22.70;-1.00;48.80;20.50;50.00;550.00;47.00;23.60;164.00;714.00;14.30;
16;17.00;55.00;1212.00;24.80;-1.00;50.60;23.10;49.00;614.00;51.00;23.00;215.00;829.00;15.10;
16;17.00;60.00;1024.00;26.60;-1.00;52.20;25.50;49.00;673.00;55.00;22.80;270.00;943.00;15.70;
16;17.00;65.00;877.00;28.30;-1.00;53.60;27.90;48.00;728.00;56.00;22.20;326.00;1054.00;16.20;
16;17.00;70.00;766.00;29.90;-1.00;54.90;30.20;48.00;780.00;57.00;21.80;383.00;1163.00;16.60;
16;17.00;75.00;674.00;31.40;-1.00;56.00;32.50;47.00;825.00;59.00;20.80;442.00;1267.00;16.90;
16;17.00;80.00;601.00;32.80;-1.00;56.90;34.70;47.00;866.00;59.00;20.00;501.00;1367.00;17.10;
16;17.00;85.00;538.00;33.90;-1.00;57.60;36.90;46.00;902.00;57.00;18.60;558.00;1460.00;17.20;
16;17.00;90.00;488.00;35.00;-1.00;58.30;39.00;46.00;932.00;57.00;17.40;615.00;1547.00;17.20;
16;17.00;95.00;443.00;36.00;-1.00;58.80;41.10;45.00;959.00;53.00;16.00;668.00;1627.00;17.10;
16;17.00;100.00;405.00;36.90;-1.00;59.20;43.10;45.00;982.00;50.00;14.60;718.00;1700.00;17.00;
16;17.00;105.00;373.00;37.70;-1.00;59.50;45.00;45.00;1001.00;46.00;13.00;764.00;1765.00;16.80;
16;17.00;110.00;346.00;38.40;-1.00;59.70;46.80;44.00;1016.00;42.00;11.40;806.00;1822.00;16.60;
16;17.00;115.00;323.00;39.10;-1.00;59.70;48.50;44.00;1027.00;37.00;9.60;843.00;1870.00;16.30;
16;17.00;120.00;303.00;39.70;-1.00;59.80;50.10;43.00;1033.00;32.00;7.60;875.00;1908.00;15.90;
16;17.00;125.00;286.00;40.20;-1.00;59.90;51.60;43.00;1035.00;27.00;5.80;902.00;1937.00;15.50;
16;17.00;130.00;273.00;40.70;-1.00;60.00;52.90;42.00;1032.00;21.00;3.60;923.00;1955.00;15.00;
14;6.00;50.00;1993.00;12.90;14.00;24.50;12.50;52.00;165.00;23.00;7.60;23.00;188.00;3.80;
14;6.00;55.00;1561.00;14.10;15.20;24.80;14.20;51.00;180.00;35.00;10.00;58.00;238.00;4.30;
14;6.00;60.00;1250.00;15.40;16.50;25.00;16.00;51.00;195.00;33.00;9.60;91.00;286.00;4.80;
14;6.00;65.00;1018.00;16.40;17.50;25.30;17.80;51.00;210.00;31.00;9.20;122.00;332.00;5.10;
14;6.00;70.00;860.00;17.60;18.60;25.50;19.40;50.00;224.00;28.00;8.40;150.00;374.00;5.30;
14;6.00;75.00;741.00;18.60;19.60;25.60;21.00;50.00;237.00;28.00;8.20;178.00;415.00;5.50;
14;6.00;80.00;645.00;19.50;20.50;25.80;22.60;50.00;251.00;27.00;8.20;205.00;456.00;5.70;
14;6.00;85.00;571.00;20.50;21.50;26.00;24.10;49.00;264.00;25.00;7.60;230.00;494.00;5.80;
14;6.00;90.00;507.00;21.60;22.60;26.00;25.60;49.00;275.00;25.00;7.20;255.00;530.00;5.90;
14;6.00;95.00;455.00;22.30;23.30;26.20;27.10;49.00;288.00;23.00;7.20;278.00;566.00;6.00;
14;6.00;100.00;411.00;23.10;24.00;26.30;28.50;49.00;299.00;23.00;6.80;301.00;600.00;6.00;
14;6.00;105.00;376.00;23.90;24.80;26.50;29.90;49.00;313.00;20.00;6.80;321.00;634.00;6.00;
14;6.00;110.00;345.00;24.70;25.60;26.50;31.30;49.00;323.00;21.00;6.20;342.00;665.00;6.00;
14;6.00;115.00;318.00;25.40;26.30;26.60;32.60;49.00;333.00;20.00;6.00;362.00;695.00;6.00;
14;6.00;120.00;294.00;26.10;27.00;26.70;34.00;49.00;345.00;17.00;5.80;379.00;724.00;6.00;
14;7.00;40.00;2240.00;12.10;13.20;24.30;11.70;54.00;158.00;4.00;0.00;4.00;162.00;4.10;
14;7.00;45.00;1772.00;13.30;14.40;24.50;13.30;53.00;172.00;33.00;9.40;37.00;209.00;4.60;
14;7.00;50.00;1352.00;14.70;15.80;24.80;15.30;52.00;189.00;42.00;11.80;79.00;268.00;5.40;
14;7.00;55.00;1080.00;16.00;17.10;25.10;17.20;51.00;205.00;37.00;10.60;116.00;321.00;5.80;
14;7.00;60.00;882.00;17.30;18.30;25.30;19.10;50.00;221.00;35.00;10.20;151.00;372.00;6.20;
14;7.00;65.00;736.00;18.40;19.40;25.60;21.00;50.00;237.00;32.00;9.60;183.00;420.00;6.50;
14;7.00;70.00;629.00;19.60;20.60;25.80;22.80;50.00;252.00;30.00;9.00;213.00;465.00;6.60;
14;7.00;75.00;547.00;20.60;21.60;25.90;24.60;50.00;266.00;30.00;8.80;243.00;509.00;6.80;
14;7.00;80.00;482.00;21.60;22.60;26.10;26.30;50.00;281.00;27.00;8.40;270.00;551.00;6.90;
14;7.00;85.00;430.00;22.60;23.50;26.20;27.90;49.00;294.00;26.00;7.80;296.00;590.00;6.90;
14;7.00;90.00;386.00;23.60;24.50;26.30;29.50;49.00;307.00;25.00;7.60;321.00;628.00;7.00;
14;7.00;95.00;349.00;24.40;25.30;26.50;31.10;49.00;320.00;24.00;7.40;345.00;665.00;7.00;
14;7.00;100.00;319.00;25.30;26.20;26.60;32.60;49.00;332.00;23.00;7.00;368.00;700.00;7.00;
14;7.00;105.00;293.00;26.10;27.00;26.70;34.10;50.00;345.00;21.00;6.80;389.00;734.00;7.00;
14;7.00;110.00;271.00;26.90;27.80;26.80;35.50;49.00;356.00;21.00;6.40;410.00;766.00;7.00;
14;7.00;115.00;251.00;27.60;28.50;26.80;36.90;50.00;367.00;20.00;6.20;430.00;797.00;6.90;
14;7.00;120.00;234.00;28.30;29.10;26.90;38.30;50.00;378.00;19.00;6.00;449.00;827.00;6.90;
14;8.00;40.00;1646.00;13.60;14.70;24.60;13.80;52.00;176.00;50.00;0.00;50.00;226.00;5.70;
14;8.00;45.00;1261.00;15.10;16.20;24.90;15.90;51.00;193.00;42.00;11.80;92.00;285.00;6.30;
14;8.00;50.00;981.00;16.60;17.70;25.20;18.10;51.00;212.00;43.00;12.40;135.00;347.00;6.90;
14;8.00;55.00;794.00;17.90;18.90;25.50;20.20;50.00;230.00;39.00;11.40;174.00;404.00;7.30;
14;8.00;60.00;659.00;19.30;20.30;25.70;22.30;50.00;247.00;37.00;10.80;211.00;458.00;7.60;
14;8.00;65.00;558.00;20.40;21.40;25.90;24.30;50.00;264.00;34.00;10.20;245.00;509.00;7.80;
14;8.00;70.00;481.00;21.60;22.60;26.10;26.30;50.00;280.00;31.00;9.40;276.00;556.00;7.90;
14;8.00;75.00;422.00;22.70;23.60;26.20;28.10;50.00;296.00;30.00;9.20;306.00;602.00;8.00;
14;8.00;80.00;374.00;23.80;24.70;26.40;29.90;50.00;311.00;28.00;8.60;334.00;645.00;8.10;
14;8.00;85.00;337.00;24.80;25.70;26.50;31.70;50.00;325.00;27.00;8.20;361.00;686.00;8.10;
14;8.00;90.00;305.00;25.70;26.60;26.60;33.40;50.00;339.00;26.00;8.00;387.00;726.00;8.10;
14;8.00;95.00;276.00;26.60;27.50;26.70;35.10;50.00;352.00;25.00;7.60;412.00;764.00;8.00;
14;8.00;100.00;255.00;27.40;28.30;26.80;36.60;50.00;365.00;23.00;7.20;435.00;800.00;8.00;
14;8.00;105.00;234.00;28.20;29.00;26.90;38.20;50.00;378.00;22.00;7.00;457.00;835.00;8.00;
14;8.00;110.00;219.00;29.00;29.80;27.10;39.70;50.00;390.00;21.00;6.60;478.00;868.00;7.90;
14;8.00;115.00;204.00;29.70;30.50;27.10;41.20;50.00;402.00;20.00;6.40;498.00;900.00;7.80;
14;8.00;120.00;190.00;30.40;31.20;27.20;42.60;50.00;412.00;20.00;6.00;518.00;930.00;7.80;
14;9.00;30.00;2224.00;12.10;13.20;24.30;11.80;54.00;158.00;6.00;0.00;6.00;164.00;5.50;
14;9.00;35.00;1733.00;13.40;14.50;24.60;13.40;53.00;173.00;35.00;10.00;41.00;214.00;6.10;
14;9.00;40.00;1243.00;15.20;16.30;24.90;16.00;51.00;195.00;56.00;15.60;97.00;292.00;7.30;
14;9.00;45.00;938.00;16.80;17.90;25.30;18.50;51.00;215.00;50.00;14.00;147.00;362.00;8.00;
14;9.00;50.00;741.00;18.40;19.40;25.60;21.00;50.00;237.00;43.00;13.00;190.00;427.00;8.50;
14;9.00;55.00;605.00;19.90;20.90;25.80;23.30;50.00;256.00;42.00;12.20;232.00;488.00;8.90;
14;9.00;60.00;508.00;21.30;22.30;26.00;25.50;50.00;274.00;38.00;11.20;270.00;544.00;9.10;
14;9.00;65.00;436.00;22.50;23.40;26.20;27.70;50.00;292.00;36.00;10.80;306.00;598.00;9.20;
14;9.00;70.00;379.00;23.70;24.60;26.30;29.80;50.00;309.00;33.00;10.00;339.00;648.00;9.30;
14;9.00;75.00;334.00;24.80;25.70;26.50;31.80;50.00;326.00;30.00;9.40;369.00;695.00;9.30;
14;9.00;80.00;298.00;25.90;26.80;26.60;33.70;50.00;342.00;29.00;9.00;398.00;740.00;9.30;
14;9.00;85.00;270.00;26.90;27.80;26.70;35.50;50.00;356.00;29.00;8.60;427.00;783.00;9.20;
14;9.00;90.00;246.00;27.80;28.70;26.90;37.30;50.00;372.00;26.00;8.40;453.00;825.00;9.20;
14;9.00;95.00;224.00;28.70;29.50;27.00;39.20;50.00;385.00;25.00;7.60;478.00;863.00;9.10;
14;9.00;100.00;208.00;29.60;30.40;27.10;40.80;50.00;399.00;23.00;7.40;501.00;900.00;9.00;
14;10.00;30.00;1721.00;13.40;14.50;24.60;13.50;53.00;173.00;37.00;0.00;37.00;210.00;7.00;
14;10.00;35.00;1239.00;15.20;16.30;24.90;16.00;51.00;195.00;55.00;15.40;92.00;287.00;8.20;
14;10.00;40.00;909.00;17.10;18.10;25.30;18.80;51.00;219.00;58.00;16.40;150.00;369.00;9.20;
14;10.00;45.00;700.00;18.80;19.80;25.60;21.60;50.00;242.00;51.00;14.80;201.00;443.00;9.80;
14;10.00;50.00;561.00;20.50;21.50;25.90;24.20;50.00;264.00;46.00;13.60;247.00;511.00;10.20;
14;10.00;55.00;463.00;21.90;22.90;26.10;26.80;50.00;285.00;43.00;12.80;290.00;575.00;10.50;
14;10.00;60.00;393.00;23.30;24.20;26.30;29.20;50.00;304.00;39.00;11.60;329.00;633.00;10.60;
14;10.00;65.00;340.00;24.60;25.50;26.50;31.50;50.00;323.00;37.00;11.20;366.00;689.00;10.60;
